n_trials,min_range_pct,extreme_proximity_pct,stop_buffer_pct,tp_fraction,time_stop_hours,n_trades,win_rate,pf,sharpe,max_dd,cagr,avg_trade_pct,median_trade_pct,gross_return,n_wins,n_losses
1500,0.02,0.3,0.015,0.5,6,289,0.4186851211072664,0.5122692583295222,-2.831535962704424,0.7402778632261112,-0.40325480270168124,-0.004362790310091029,-0.0039204546874023645,-1.2608463996163075,121,168
1500,0.02,0.2,0.01,0.4,6,175,0.44,0.42100840917948634,-2.835805070926273,0.6117186393933091,-0.2986217350074132,-0.004992709307842598,-0.003902684141571356,-0.8737241288724547,77,98
1500,0.02,0.2,0.005,0.6,4,175,0.32,0.42745901036050277,-2.844299422865083,0.6182616620821448,-0.2973933197563666,-0.004970196571570611,-0.011539860139860119,-0.8697844000248569,56,119
1500,0.005,0.15,0.005,0.7,4,165,0.28484848484848485,0.389437693090057,-2.8480195753575988,0.6278188165112124,-0.2877386887363723,-0.005116687039650243,-0.011776999430991975,-0.8442533615422901,47,118
1500,0.025,0.3,0.01,0.5,8,220,0.36363636363636365,0.4804148618743104,-2.8529827060665025,0.7259807418732994,-0.38899588281375685,-0.005461271343404736,-0.005580830817760784,-1.2014796955490419,80,140
1500,0.025,0.3,0.015,0.4,4,220,0.4318181818181818,0.4559595734624682,-2.8533242948408004,0.6710321598922265,-0.3375806211183212,-0.004586717433502837,-0.0038975909781087848,-1.009077835370624,95,125
1500,0.025,0.25,0.01,0.4,4,175,0.4114285714285714,0.42014974918535813,-2.8568702532160146,0.6311605028310789,-0.30799136531745386,-0.005168062527893431,-0.0049416066694726885,-0.9044109423813504,72,103
1500,0.02,0.25,0.0075,0.7,8,227,0.3039647577092511,0.4752541188522441,-2.8589251968863514,0.753803940338798,-0.40015735711789646,-0.005499142797832128,-0.009114532338973564,-1.248305415107893,69,158
1500,0.025,0.25,0.005,0.6,8,175,0.28,0.4428040869868537,-2.8638027651990594,0.6747543987665147,-0.351231648485237,-0.006053095628957141,-0.013543629732290289,-1.0592917350674997,49,126
1500,0.025,0.25,0.005,0.5,4,175,0.3485714285714286,0.43535925551740134,-2.863831617659633,0.6239695248000018,-0.3088570077125802,-0.00518644283119976,-0.0095045220058558,-0.9076274954599581,61,114
1500,0.025,0.25,0.005,0.5,8,175,0.30857142857142855,0.45012329821726393,-2.8646116869519687,0.6548140775742932,-0.3351288683890087,-0.005717797082583341,-0.013115798546053947,-1.0006144894520848,54,121
1500,0.025,0.25,0.005,0.5,6,175,0.32,0.4513875908138919,-2.8704082687432964,0.6506373528175803,-0.3286037690780673,-0.005584617521783825,-0.012581672199799204,-0.9773080663121695,56,119
1500,0.015,0.2,0.0075,0.7,8,209,0.2966507177033493,0.45012630169529894,-2.8768640334368105,0.741183975909185,-0.3734962381574114,-0.005527886307431557,-0.010682655246252677,-1.1553282382531953,62,147
1500,0.02,0.2,0.01,0.4,8,175,0.4514285714285714,0.41122038227062363,-2.879010567509775,0.6258008353814114,-0.3102506895960577,-0.00522609320186132,-0.0033959002874511092,-0.9145663103257311,79,96
1500,0.01,0.15,0.005,0.6,6,155,0.2838709677419355,0.3978488322043614,-2.8792892486634565,0.6227462184668873,-0.292828000454576,-0.005561544776316903,-0.012502225792865643,-0.8620394403291199,44,111
1500,0.02,0.3,0.015,0.5,8,289,0.42560553633217996,0.5032206585017737,-2.8793781880056923,0.7624328611962284,-0.42573655156906953,-0.004681559091049934,-0.0037971019923802836,-1.352970577313431,123,166
1500,0.005,0.15,0.01,0.4,6,165,0.3696969696969697,0.37995072191383755,-2.8823737352179233,0.5684338553202782,-0.2668772167539061,-0.004690069602304563,-0.0026076853531706782,-0.7738614843802529,61,104
1500,0.01,0.15,0.0075,0.4,6,155,0.36774193548387096,0.38246148076563985,-2.8828762872869493,0.547375690038675,-0.25544903464669155,-0.004748355604197787,-0.0024984468512450116,-0.735995118650657,57,98
1500,0.025,0.2,0.0025,0.7,4,133,0.2556390977443609,0.36478296015649025,-2.8832741161952544,0.5357119881481124,-0.2671485564944981,-0.005694646113755158,-0.011100035640800046,-0.7573879331294361,34,99
1500,0.02,0.15,0.0025,0.6,6,114,0.18421052631578946,0.34783665337164205,-2.8869572680681497,0.512810021423779,-0.2504458731522926,-0.006258804488395251,-0.011144908231912866,-0.7135037116770586,21,93
1500,0.015,0.2,0.015,0.5,6,209,0.39712918660287083,0.44451417567209023,-2.8892429743513945,0.6923411936525463,-0.35841609215532677,-0.005253436834355759,-0.0049587587779945435,-1.0979682983803536,83,126
1500,0.02,0.2,0.0075,0.4,4,175,0.4114285714285714,0.4138288498429879,-2.8915313249594052,0.5803231958410104,-0.27705661373832025,-0.004578268628107858,-0.004528220672931136,-0.8011970099188752,72,103
1500,0.005,0.15,0.0075,0.5,8,165,0.3151515151515151,0.4027258252441542,-2.895491325358273,0.6229866753570661,-0.2914553631037158,-0.005196327766835487,-0.006751079378284102,-0.8573940815278553,52,113
1500,0.025,0.3,0.0075,0.5,4,220,0.36818181818181817,0.46697283917890225,-2.8992528526941204,0.6903894282921916,-0.35025635883385087,-0.004800832975906788,-0.006509262727826937,-1.0561832546994934,81,139
1500,0.02,0.2,0.005,0.5,8,175,0.30857142857142855,0.4364111459742369,-2.906562941997023,0.6370649101278919,-0.3162299472875111,-0.005348974293414313,-0.01250865839810738,-0.9360705013475048,54,121
1500,0.025,0.25,0.005,0.6,6,175,0.28,0.4415344887891204,-2.908113558157083,0.6746351434814218,-0.3469954020943702,-0.0059685136835068864,-0.013400578357330654,-1.0444898946137051,49,126
1500,0.005,0.15,0.01,0.5,4,165,0.34545454545454546,0.3825795235344849,-2.9112343409894876,0.6115815809843085,-0.28449007403558246,-0.005052489907874791,-0.005441581407700788,-0.8336608347993406,57,108
1500,0.025,0.3,0.0075,0.6,4,220,0.35,0.46007571890316196,-2.914919005183697,0.6984878255607518,-0.36172557448608966,-0.004995712474051713,-0.007100255847947411,-1.0990567442913768,77,143
1500,0.02,0.25,0.015,0.4,6,227,0.4669603524229075,0.4425792730992811,-2.9154919837887,0.6823339650810789,-0.352390218412729,-0.004698160899573365,-0.0018213924983238481,-1.066482524203154,106,121
1500,0.01,0.15,0.005,0.6,8,155,0.2838709677419355,0.3920812365564696,-2.9179665656276823,0.6269115648612537,-0.29777653593194375,-0.005674905018753128,-0.012521628314139499,-0.8796102779067347,44,111
1500,0.015,0.2,0.0075,0.7,6,209,0.2966507177033493,0.4520634581756403,-2.924002340124349,0.7300639321165888,-0.3662680180531155,-0.005400071053139925,-0.01090532780143652,-1.1286148501062443,62,147
1500,0.025,0.35,0.015,0.7,4,261,0.3486590038314176,0.4728991155194282,-2.9265920513359784,0.7636231886827518,-0.4141866543515964,-0.005008990144797773,-0.006134076843733795,-1.3073464277922189,91,170
1500,0.015,0.2,0.015,0.5,4,209,0.40669856459330145,0.42357164542442294,-2.9311291045744365,0.6543247787489573,-0.33336184481618925,-0.0048135817530020695,-0.004608950534041685,-1.0060385863774326,85,124
1500,0.025,0.2,0.0025,0.6,8,133,0.21052631578947367,0.3793083068124296,-2.9325958217840333,0.5738650071676906,-0.2935205590208474,-0.0063566580137651655,-0.012337543359376799,-0.845435515830767,28,105
1500,0.015,0.2,0.0075,0.7,4,209,0.32057416267942584,0.4326330978268691,-2.9339652018442024,0.6948286081304379,-0.3387653646433938,-0.004909341119721583,-0.006822019187089017,-1.0260522940218109,67,142
1500,0.02,0.15,0.0025,0.6,8,114,0.18421052631578946,0.34078775329967065,-2.936674272129885,0.5180704697007544,-0.25367083125360157,-0.006354361442878352,-0.011144908231912866,-0.7243972044881322,21,93
1500,0.01,0.15,0.015,0.4,4,155,0.3741935483870968,0.34199031612958036,-2.93821267852501,0.569766697116348,-0.27661129267430085,-0.005206893006308057,-0.0019397061329041688,-0.8070684159777488,58,97
1500,0.015,0.15,0.0025,0.7,6,132,0.17424242424242425,0.3551414426885789,-2.938535618323396,0.5563968486025558,-0.2771837989805962,-0.006130886008639201,-0.011007427875244304,-0.8092769531403745,23,109
1500,0.02,0.2,0.005,0.6,8,175,0.2742857142857143,0.4231385058285228,-2.9414356677509814,0.6738891632621921,-0.33543681636170897,-0.0057441451853226634,-0.013115798546053947,-1.0052254074314662,48,127
1500,0.015,0.15,0.005,0.4,4,132,0.3787878787878788,0.35626509841454795,-2.9424937741616586,0.5047859643090987,-0.23711708434519096,-0.0051265257924995224,-0.010640760718423887,-0.676701404609937,50,82
1500,0.025,0.25,0.01,0.4,6,175,0.4114285714285714,0.4206621192105136,-2.9430122651737003,0.6631736481224468,-0.33358801330589005,-0.005692140860967217,-0.005471970257916271,-0.9961246506692629,72,103
1500,0.005,0.15,0.01,0.4,8,165,0.3696969696969697,0.3688606671501953,-2.94872163166416,0.5847543645681458,-0.27823397685031714,-0.0049254571390658876,-0.0029776479288468882,-0.8127004279458714,61,104
1500,0.025,0.3,0.015,0.4,8,220,0.4409090909090909,0.44564737974861024,-2.95118249311235,0.7267877079865585,-0.3895953942704735,-0.0054809114709804185,-0.004013828920673984,-1.2058005236156921,97,123
1500,0.02,0.15,0.0025,0.5,6,114,0.21929824561403508,0.3478379007464825,-2.955167093816289,0.4949976191523167,-0.2405066275913652,-0.005981288937022576,-0.011036649042867337,-0.6818669388205737,25,89
1500,0.005,0.15,0.0075,0.5,4,165,0.3333333333333333,0.38418789845730167,-2.958997693673097,0.597701819502475,-0.2764506772739337,-0.004889966687829236,-0.00638157977515986,-0.806844503491824,55,110
1500,0.025,0.35,0.015,0.5,8,261,0.3716475095785441,0.48398093493349,-2.959871664436306,0.7850849190456736,-0.4423359491651885,-0.005458311349461952,-0.005407591012283314,-1.4246192622095695,97,164
1500,0.025,0.15,0.0025,0.4,4,88,0.2840909090909091,0.2978454455535916,-2.9610637261329447,0.4209991887829426,-0.20065479518892204,-0.0062366273236061365,-0.011058454334709587,-0.54882320447734,25,63
1500,0.02,0.15,0.0025,0.5,8,114,0.21929824561403508,0.3482949248274065,-2.9634419983083577,0.4963557226822312,-0.24131851011750471,-0.006004688262120426,-0.011036649042867337,-0.6845344618817286,25,89
1500,0.005,0.2,0.015,0.7,8,254,0.3228346456692913,0.44987043810141336,-2.96573331105567,0.7823969046774729,-0.41742253243171434,-0.005242588138803084,-0.005494204223096459,-1.3316173872559833,82,172
1500,0.02,0.25,0.015,0.4,8,227,0.4889867841409692,0.43339213970290863,-2.9691039333238605,0.7044075299054783,-0.3719553410922708,-0.005025650496975449,-0.001162593167101141,-1.140822662813427,111,116
1500,0.01,0.15,0.0075,0.4,8,155,0.36774193548387096,0.3700925054107209,-2.970323882588041,0.5639318864052686,-0.26723252813294307,-0.005005598520434755,-0.0033959002874511092,-0.7758677706673871,57,98
1500,0.01,0.15,0.005,0.5,6,155,0.2967741935483871,0.3901751667633127,-2.975407690722514,0.5887635164265829,-0.2812731706976155,-0.0053122860988590705,-0.012215939920841502,-0.823404345323156,46,109
1500,0.015,0.15,0.0025,0.7,8,132,0.18181818181818182,0.3493050973069509,-2.9809900092281953,0.5607192750072717,-0.27996518695877604,-0.006205499570711574,-0.011007427875244304,-0.8191259433339277,24,108
1500,0.01,0.15,0.005,0.5,8,155,0.2967741935483871,0.39002155232878943,-2.9819364617618698,0.5914501671088166,-0.2841535165587845,-0.005376090696310905,-0.012325133380564512,-0.8332940579281902,46,109
1500,0.01,0.2,0.015,0.7,6,239,0.33472803347280333,0.4487040939180029,-2.9828542494645545,0.7645800429078946,-0.40278974656909317,-0.005324462897748586,-0.0066022095994411655,-1.272546632561912,80,159
1500,0.02,0.3,0.01,0.7,8,289,0.3460207612456747,0.49658617161734986,-2.9855859215105864,0.8019985993450243,-0.453114245814208,-0.005093032877843093,-0.005511037605176555,-1.471886501696654,100,189
1500,0.02,0.2,0.0075,0.4,6,175,0.41714285714285715,0.41147420743284335,-2.987624617456524,0.6155987684399868,-0.30060335596244536,-0.005042313260030002,-0.005018270191874276,-0.8824048205052504,73,102
1500,0.025,0.3,0.01,0.6,8,220,0.33181818181818185,0.4565276421775798,-2.988249972234595,0.7509305848783087,-0.41517605469946306,-0.005948048053482217,-0.007149299280439371,-1.3085705717660878,73,147
1500,0.02,0.25,0.01,0.5,6,227,0.3876651982378855,0.46127600472476327,-2.990371274018913,0.7195060141253825,-0.374324550026364,-0.005068009413167612,-0.0052195264217764145,-1.150438136789048,88,139
1500,0.025,0.3,0.015,0.4,6,220,0.4318181818181818,0.44558837491767556,-2.9935966247087147,0.7132190967719071,-0.38015283614677187,-0.0053189469893100945,-0.004588601606368264,-1.1701683376482208,95,125
1500,0.015,0.25,0.015,0.7,4,279,0.35842293906810035,0.46493361872249167,-2.995805471142421,0.7542289655822849,-0.3973838127724506,-0.004484412431455358,-0.0049416066694726885,-1.2511510683760447,100,179
1500,0.025,0.2,0.0025,0.5,8,133,0.23308270676691728,0.37980416079352236,-2.997774090054403,0.5629292478434396,-0.2862716836429712,-0.006177932632658214,-0.01192163656115537,-0.8216650401435425,31,102
1500,0.025,0.25,0.0075,0.4,4,175,0.3942857142857143,0.41130178065433876,-2.9979569637171326,0.6309023946214074,-0.31118888713915904,-0.0052421776384101075,-0.0064984503027347125,-0.9173810867217689,69,106
1500,0.01,0.15,0.01,0.4,4,155,0.36774193548387096,0.34681387074479747,-2.9986948360885006,0.5579714319517489,-0.26474332797576927,-0.0049533530939404645,-0.002313882147605169,-0.767769729560772,57,98
1500,0.02,0.3,0.015,0.5,4,289,0.41522491349480967,0.48207709960889145,-2.999664097622196,0.7232995740081164,-0.3899195679484575,-0.0041944627686110215,-0.004134553775743706,-1.2121997401285851,120,169
1500,0.02,0.25,0.015,0.4,4,227,0.44933920704845814,0.4284770411697597,-3.0004748715866145,0.6581335193570451,-0.3351468835513489,-0.004426239768908148,-0.002649065416635194,-1.0047564275421497,102,125
1500,0.01,0.15,0.005,0.6,4,155,0.3225806451612903,0.3687937789773822,-3.001677427274356,0.6070108341841027,-0.2832498856583838,-0.00535771778571625,-0.012026764261800015,-0.8304462567860188,50,105
1500,0.02,0.2,0.0075,0.4,8,175,0.42857142857142855,0.404642081624333,-3.0084502119104557,0.6229637914592067,-0.30895326002395684,-0.0052096218145465025,-0.005366425255745861,-0.911683817545638,75,100
1500,0.025,0.2,0.0025,0.6,4,133,0.2706766917293233,0.36031398180687485,-3.010711209826601,0.5352867953676606,-0.2679497903070982,-0.005722350329061421,-0.011100035640800046,-0.761072593765169,36,97
1500,0.015,0.25,0.015,0.7,6,279,0.33691756272401435,0.47809615132104666,-3.0125508233904155,0.7957584309139103,-0.43540414709750863,-0.005045762668196722,-0.006505009366835521,-1.4077677844268857,94,185
1500,0.02,0.3,0.01,0.7,6,289,0.32525951557093424,0.49626932266985996,-3.014287146920823,0.7873853154698439,-0.4403441033189519,-0.004906900956633931,-0.006376035522203187,-1.4180943764672063,94,195
1500,0.025,0.3,0.005,0.7,8,220,0.2772727272727273,0.45856381410264,-3.0149941809601,0.7555511744398917,-0.4149371930941761,-0.005947678813474857,-0.01342191099933032,-1.3084893389644687,61,159
1500,0.02,0.2,0.005,0.6,6,175,0.28,0.42227059003505574,-3.0192692975855326,0.6697929454800122,-0.3340525013781752,-0.005721805916813246,-0.013053636099893455,-1.001316035442318,49,126
1500,0.01,0.2,0.015,0.7,4,239,0.3514644351464435,0.4273822493588131,-3.023027715050347,0.7329361750667905,-0.3733004977539802,-0.004842087838193886,-0.005289685472159388,-1.1572589933283388,84,155
1500,0.025,0.3,0.01,0.6,6,220,0.3181818181818182,0.45642530686270505,-3.0263814730196494,0.7448470889004984,-0.4051425989534452,-0.005768486754774365,-0.008240449875722136,-1.2690670860503603,70,150
1500,0.025,0.3,0.0075,0.5,6,220,0.35,0.46826625067999744,-3.0268513862552586,0.7313897171554654,-0.3888845822333764,-0.005476551470148564,-0.009047902146369103,-1.204841323432684,77,143
1500,0.02,0.2,0.005,0.5,6,175,0.3142857142857143,0.4251238701757895,-3.0299512482840525,0.6390260300418931,-0.3196038382874181,-0.005426247453971208,-0.012581672199799204,-0.9495933044449615,55,120
1500,0.02,0.2,0.005,0.5,4,175,0.33714285714285713,0.40986970370883824,-3.031778444032601,0.604176548572009,-0.3006837972126917,-0.005047096026598741,-0.010501429108824803,-0.8832418046547796,59,116
1500,0.02,0.3,0.015,0.6,4,289,0.3806228373702422,0.4761584809190874,-3.0324681397290014,0.7399595082415044,-0.40380870019692716,-0.004387360049456941,-0.004852056083560673,-1.267947054293056,110,179
1500,0.005,0.15,0.005,0.6,6,165,0.26666666666666666,0.3843668263899759,-3.033037558234167,0.6412981979102733,-0.306730551045309,-0.005528812511386379,-0.012255619238835568,-0.9122540643787524,44,121
1500,0.025,0.2,0.0025,0.6,6,133,0.21804511278195488,0.3736334255111782,-3.0370805561237852,0.5723800849564505,-0.29252979673437285,-0.006339438379952515,-0.012097734460724135,-0.8431453045336845,29,104
1500,0.025,0.35,0.015,0.6,8,261,0.3448275862068966,0.47034536154289935,-3.0371021889356493,0.8063764363149734,-0.463395956671133,-0.005816063683634629,-0.0055697470857706405,-1.5179926214286381,90,171
1500,0.01,0.2,0.015,0.6,8,239,0.3723849372384937,0.4353901156317446,-3.04074296295664,0.7619936186338852,-0.405504636820905,-0.005375134027565465,-0.005357729514589753,-1.2846570325881461,89,150
1500,0.015,0.2,0.01,0.6,4,209,0.36363636363636365,0.41726676837255494,-3.043823312542365,0.6888676900644496,-0.34381993881902617,-0.005005753755373972,-0.005625701628565344,-1.04620253487316,76,133
1500,0.025,0.35,0.01,0.7,8,261,0.3103448275862069,0.4759808673603424,-3.0467692489669127,0.8245860388626257,-0.4733700636394138,-0.005988074515071378,-0.007937150075830504,-1.5628874484336297,81,180
1500,0.02,0.25,0.01,0.6,4,227,0.3568281938325991,0.4342101724477842,-3.046995030102241,0.7171531384390386,-0.37002559490935427,-0.005000561978708204,-0.005498810185880517,-1.1351275691667622,81,146
1500,0.02,0.3,0.01,0.7,4,289,0.356401384083045,0.4762719525530839,-3.0584714558856096,0.7577201622063564,-0.4149568828485759,-0.004545712096395636,-0.005498810185880517,-1.3137107958583387,103,186
1500,0.015,0.25,0.015,0.7,8,279,0.34767025089605735,0.4704800110750418,-3.0603501446899934,0.8147651631055607,-0.4611930242574622,-0.0054504743150163735,-0.0055697470857706405,-1.5206823338895683,97,182
1500,0.005,0.15,0.0075,0.4,6,165,0.34545454545454546,0.3670369531340712,-3.061741299399301,0.5695680853831281,-0.2700423359366634,-0.004764125625541781,-0.0030782460203281695,-0.7860807282143938,57,108
1500,0.025,0.35,0.015,0.5,6,261,0.367816091954023,0.4763571410244526,-3.0633812069626805,0.782796455689402,-0.440962311884892,-0.005447153963802559,-0.005548122350017387,-1.421707184552468,96,165
1500,0.025,0.25,0.01,0.4,8,175,0.4057142857142857,0.4024593230085174,-3.06404037048639,0.6750093125277669,-0.35201226162189625,-0.006086875608234027,-0.005407591012283314,-1.0652032314409547,71,104
1500,0.02,0.3,0.015,0.6,8,289,0.3806228373702422,0.47905405017810226,-3.0664482894286365,0.7953453046521982,-0.4587915456017744,-0.005185668665620074,-0.004895209548138169,-1.4986582443642014,110,179
1500,0.02,0.15,0.0025,0.7,4,114,0.21929824561403508,0.3002570264849119,-3.0680351143746423,0.5165426136890919,-0.2516536562650562,-0.006305337083598493,-0.011007427875244304,-0.7188084275302282,25,89
1500,0.025,0.2,0.0025,0.5,4,133,0.2857142857142857,0.36090882682198466,-3.069778945482618,0.5293251775422062,-0.26465196892524834,-0.0056444693201514705,-0.011078611349398072,-0.7507144195801456,38,95
1500,0.005,0.15,0.015,0.4,4,165,0.3515151515151515,0.3314586582199731,-3.074960753050606,0.5862459197883183,-0.2876504472109428,-0.00512751372898385,-0.00307329514009489,-0.8460397652823353,58,107
1500,0.005,0.15,0.005,0.6,8,165,0.26666666666666666,0.37834715155851983,-3.0771156740080507,0.6460825883375123,-0.31221177760578145,-0.005649295880913847,-0.012325133380564512,-0.9321338203507847,44,121
1500,0.02,0.25,0.01,0.5,4,227,0.3920704845814978,0.4345698443468305,-3.0792918920730217,0.6987896199142297,-0.35939528989631075,-0.004825580934977906,-0.0049416066694726885,-1.0954068722399848,89,138
1500,0.01,0.15,0.0075,0.4,4,155,0.3548387096774194,0.34752993986443326,-3.0823782107161737,0.5475044275031942,-0.2593013860912765,-0.004840794053090848,-0.003734666764533243,-0.7503230782290815,55,100
1500,0.02,0.3,0.015,0.6,6,289,0.35986159169550175,0.4814611559655227,-3.0853389931911845,0.7791662710581305,-0.4410329310793485,-0.0049227178262692475,-0.0052195264217764145,-1.4226654517918125,104,185
1500,0.025,0.2,0.0025,0.5,6,133,0.24060150375939848,0.37247189505966877,-3.08897389513935,0.5624030690147551,-0.28592564612391635,-0.006175494035294332,-0.011891721327617273,-0.8213407066941462,32,101
1500,0.025,0.3,0.0075,0.5,8,220,0.3409090909090909,0.4572758375636636,-3.09974025662869,0.7469167984273115,-0.4062410909220575,-0.005795376002299765,-0.008735258294407999,-1.2749827205059483,75,145
1500,0.015,0.2,0.015,0.4,8,209,0.4784688995215311,0.3902228812126212,-3.10634514934862,0.6824589338691015,-0.36455351262000246,-0.005382066454111014,-0.0009050355591617232,-1.1248518889092018,100,109
1500,0.02,0.25,0.01,0.5,8,227,0.3788546255506608,0.444965754142338,-3.1149815662438667,0.738214661543389,-0.39975970475410694,-0.005515786272959361,-0.005407591012283314,-1.252083483961775,86,141
1500,0.025,0.3,0.005,0.7,6,220,0.2636363636363636,0.44923940093896014,-3.115661588174645,0.7535366195449723,-0.41307460390110795,-0.005923371689018884,-0.012489522164052157,-1.3031417715841545,58,162
1500,0.015,0.2,0.0075,0.6,4,209,0.3492822966507177,0.41685803273348065,-3.1174356657888174,0.6856461316348719,-0.3407835639935163,-0.004957126817462195,-0.006520075152919161,-1.0360395048495987,73,136
1500,0.015,0.2,0.01,0.6,8,209,0.3349282296650718,0.4187735545530194,-3.1259381824488193,0.7431294113745464,-0.38982223116898795,-0.005854915788817952,-0.005742302164121366,-1.223677399862952,70,139
1500,0.025,0.25,0.0075,0.4,6,175,0.38857142857142857,0.4058710878545126,-3.1344607361257877,0.6700581272987873,-0.34094115140133574,-0.005860037364014736,-0.00878692585380628,-1.0255065387025788,68,107
1500,0.005,0.15,0.0075,0.4,8,165,0.34545454545454546,0.35642808793221115,-3.1355400060194523,0.5841175440626866,-0.28078046148371005,-0.004988413469194096,-0.0033272030935991626,-0.8230882224170258,57,108
1500,0.005,0.2,0.015,0.7,6,254,0.31496062992125984,0.43512353923142627,-3.138005497786733,0.7792095504279598,-0.41958846974352026,-0.005293661328952328,-0.006143366168470823,-1.3445899775538912,80,174
1500,0.01,0.2,0.015,0.5,8,239,0.3807531380753138,0.42269594697220114,-3.1391729722215795,0.7478337821803345,-0.40154215601505217,-0.005316350296091381,-0.004768424943723407,-1.27060772076584,91,148
1500,0.015,0.2,0.015,0.4,4,209,0.44976076555023925,0.38064588474257754,-3.1412934283648006,0.6432164061333375,-0.33397231759318047,-0.004837830987100207,-0.001660428393163083,-1.0111066763039431,94,115
1500,0.02,0.25,0.0075,0.6,4,227,0.3436123348017621,0.4313883803694424,-3.1444418598085546,0.7128983965643163,-0.3700881023349829,-0.005008882292287844,-0.006520075152919161,-1.1370162803493407,78,149
1500,0.02,0.3,0.0075,0.7,4,289,0.3460207612456747,0.47241529587343845,-3.1466595059339513,0.7636936113303225,-0.41659217040110097,-0.004575655296185286,-0.006134076843733795,-1.3223643805975476,100,189
1500,0.02,0.3,0.0075,0.7,8,289,0.328719723183391,0.48366541720617384,-3.147455985897071,0.8095170503096,-0.4609908059039546,-0.005228203450634671,-0.007733251287100281,-1.51095079723342,95,194
1500,0.025,0.3,0.005,0.7,4,220,0.31363636363636366,0.427668598961129,-3.1486828451924604,0.7261603669924795,-0.39031802527171466,-0.005513300275237568,-0.009964887655402424,-1.212926060552265,69,151
1500,0.025,0.25,0.0025,0.7,8,175,0.21714285714285714,0.3985050733792103,-3.148803371443682,0.681063694296301,-0.36785107981844434,-0.006435849234875791,-0.012672460023120342,-1.1262736161032634,38,137
1500,0.02,0.35,0.015,0.7,8,345,0.3536231884057971,0.499673515664677,-3.1494461397179623,0.8574624002031647,-0.5173266399696086,-0.00515135241675757,-0.005366425255745861,-1.7772165837813616,122,223
1500,0.01,0.15,0.005,0.5,4,155,0.3161290322580645,0.3587330866191903,-3.151360185690694,0.5896854661499185,-0.28241112402498314,-0.005347525296698036,-0.011961592489748134,-0.8288664209881955,49,106
1500,0.02,0.25,0.01,0.6,6,227,0.32599118942731276,0.4394098067274717,-3.1523089456781666,0.7563728104164882,-0.405253274542837,-0.005616306223878762,-0.007160807267231016,-1.2749015128204788,74,153
1500,0.005,0.15,0.005,0.5,6,165,0.2787878787878788,0.3751098922154229,-3.1537356745062084,0.6105559467777324,-0.29651768640773046,-0.005318986177382595,-0.012128387742911848,-0.8776327192681281,46,119
1500,0.015,0.2,0.005,0.7,8,209,0.2631578947368421,0.4204461618090966,-3.156583910990363,0.7473534610657543,-0.3870696195340403,-0.005806576480290745,-0.013128594316950123,-1.2135744843807657,55,154
1500,0.025,0.35,0.01,0.7,6,261,0.2950191570881226,0.46551515592592746,-3.1610977242225506,0.8240300713731818,-0.4720388520732637,-0.005978419904271491,-0.008496145643844804,-1.560367595014859,77,184
1500,0.025,0.3,0.01,0.4,4,220,0.41363636363636364,0.42444114761383983,-3.162512699685178,0.697670834933836,-0.3605871979277129,-0.0049940302968640654,-0.00491241337495268,-1.0986866653100944,91,129
1500,0.02,0.3,0.0075,0.7,6,289,0.31141868512110726,0.4843509635418263,-3.1628408486880333,0.7967138711390532,-0.4479599411210796,-0.005033115101480101,-0.007642116699348137,-1.4545702643277492,90,199
1500,0.015,0.2,0.01,0.6,6,209,0.3397129186602871,0.42191912812587073,-3.1653666993704364,0.7359369344286576,-0.3819155545369739,-0.005709116304948696,-0.008267815256795562,-1.1932053077342775,71,138
1500,0.005,0.15,0.005,0.5,8,165,0.2787878787878788,0.3745216781860621,-3.165530020119124,0.6139987935223579,-0.29997812034367843,-0.0053929172743489686,-0.012169798430051539,-0.8898313502675799,46,119
1500,0.01,0.2,0.015,0.6,4,239,0.38493723849372385,0.4109476255565079,-3.1681259750012636,0.7219444787115765,-0.37340131548949607,-0.004853666350737753,-0.004864687819856679,-1.160026257826323,92,147
1500,0.025,0.3,0.0075,0.6,8,220,0.31363636363636366,0.4418475284974134,-3.174037414208886,0.7653083345940516,-0.42598966383529435,-0.006169161296495872,-0.009534610719472352,-1.3572154852290919,69,151
1500,0.005,0.15,0.005,0.6,4,165,0.30303030303030304,0.3545006889061947,-3.174490331147704,0.6273997638910722,-0.2981285851715699,-0.005354496059009338,-0.011776999430991975,-0.8834918497365407,50,115
1500,0.005,0.15,0.01,0.4,4,165,0.34545454545454546,0.33195011249176715,-3.1819117920832,0.5807304828208745,-0.279888427182884,-0.004972131673334511,-0.0030782460203281695,-0.8204017261001944,57,108
1500,0.015,0.2,0.015,0.4,6,209,0.45933014354066987,0.3848509449153963,-3.1832001549364515,0.6789066568990506,-0.36059775838779573,-0.0053157202021583624,-0.0016970000171329996,-1.1109855222510978,96,113
1500,0.025,0.3,0.0075,0.6,6,220,0.30454545454545456,0.44422423900124436,-3.183332131547978,0.7552234929774008,-0.41430062913312016,-0.005951607063097544,-0.010124767533306853,-1.3093535538814596,67,153
1500,0.025,0.25,0.005,0.4,4,175,0.37714285714285717,0.39496216365429876,-3.188304024396841,0.6319990727050747,-0.319694911420523,-0.005426129981410611,-0.008566935621617349,-0.9495727467468569,66,109
1500,0.02,0.25,0.005,0.7,8,227,0.2687224669603524,0.4403219405002531,-3.190609353063876,0.7601714837341847,-0.42034239085820657,-0.005891562093978016,-0.013400578357330654,-1.3373845953330097,61,166
